id,sentence,dataSplit,casename,matched,ruleType
3451,피해자는 피고인의 처벌을 원하지 아니한다.,train,교통사고처리특례법위반(치상),원하지,공통_합의
3453,피고인의 차량이 H의 책임보험에 가입되어 있어 그 책임보험금의 범위 내에서 피해자들이 입은 손해에 대한 배상이 모두 가능할 것으로 보이는 점 등 정상 참작,train,교통사고처리특례법위반(치상),배상,공통_합의
3459,피해자와의 합의,train,교통사고처리특례법위반(치상),합의,공통_합의
3461,○ 피고인은 피해자와 합의하여 피해자가 더는 피고인의 처벌을 바라지 아니한다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3462,000만 원 지급 조건으로 합의하였고 그 후 위 피해자에게 4,train,교통사고처리특례법위반(치상),합의,공통_합의
3465,피고인에게 피해자와 합의할 기회를 부여하기 위하여 법정구속은 하지 아니한다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3466,한편 피해자와 원만히 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3471,[유리한 정상] 피해자와 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3472,피고인이 피해자와 원만히 합의한 후 그 합의금으로 피해자에게 1억 원을 지급한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3473,피고인이 피해자들과 원만히 합의하여 피해자들이 피고인의 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3474,200만 원을 지급하고 합의한 점<각주1> 등을 피고인에게 유리한 정상으로 참작하고,train,교통사고처리특례법위반(치상),합의,공통_합의
3475,피해자 측은 수사단계에서는 피고인에 대한 엄벌을 탄원한다는 의사를 밝혔다.,train,교통사고처리특례법위반(치상),탄원,공통_합의
3475,피고인은 이 사건 공판과정에서 피해자 측에 500만 원을 지급하고 원만히 합의하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3475,피해자 측은 피고인에 대한 처벌을 원하지 않는다는 의사를 표시하였다.,train,교통사고처리특례법위반(치상),원하지,공통_합의
3480,피해자가 입은 상해가 가볍지 아니하고 피해자와 합의되지 않은 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3481,이 법원에 이르러 피해자와 원만히 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3483,피해자와 그 가족들이 피고인에 대한 처벌을 원하지 아니하고 있다.,train,교통사고처리특례법위반(치상),원하지,공통_합의
3485,피고인은 피해자와 합의하여 피해자가 피고인의 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3489,피해자들에게 각 합의금을 지급하고 원만히 합의하여 피해자들이 현재 피고인에 대한 처벌을 원치 않고 있다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3490,피고인이 피해자와 합의에 이르지 못하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3495,피해자들과 합의함,train,교통사고처리특례법위반(치상),합의,공통_합의
3497,피해자들로부터 용서받지 못한 점 등은 피고인에게 불리한 정상이다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3498,피해자들이 피고인에 대한 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),원하지,공통_합의
3500,뒤늦게 화물공제조합의 보험처리가 되긴 하였으나 피해자와 합의가 되지 아니하였고 피해자나 그 가족들로부터 용서를 받지도 못하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3501,피해를 배상하고 피해자로부터 용서받은 점 등은 유리한 양형요소로 고려한다.,train,교통사고처리특례법위반(치상),배상,공통_합의
3503,피해자와 합의한 점 등 참작하여 금고형의 집행을 유예한다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3504,피해자 H과 원만히 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3509,피해자가 피고인의 처벌을 희망하지 않는 점 등,train,교통사고처리특례법위반(치상),희망,공통_합의
3512,피해자가 입은 상해가 매우 중함에도 용서받지 못하였다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3513,피고인은 피해자와 원만히 합의하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3513,피해자는 피고인에 대한 처벌을 원하지 않고 있다.,train,교통사고처리특례법위반(치상),원하지,공통_합의
3517,피해자의 피해가 회복되지 않았고 피해자로부터 용서를 받지도 못하였다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3519,000만 원을 지급하고 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3520,피해자 법정대리인과 합의함,train,교통사고처리특례법위반(치상),합의,공통_합의
3521,피해자의 상해가 경미하고 피해자와 합의하여 피해자가 피고인의 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3526,피고인과 합의에 이르러 피해자가 피고인의 처벌을 원하지 않는 점 등을 유리한 정상으로 참작하고,train,교통사고처리특례법위반(치상),합의,공통_합의
3527,피해자와 합의되지 아니한 점은 불리한 정상이나,train,교통사고처리특례법위반(치상),합의,공통_합의
3529,○ 유리한 정상 : 피고인이 피해자와 합의하여 피해자가 피고인에 대한 처벌을 원하지 않는다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3533,피해자와 합의한 점 등 참작,train,교통사고처리특례법위반(치상),합의,공통_합의
3536,피해자로부터 용서받지 못한 점 참작),train,교통사고처리특례법위반(치상),용서,공통_합의
3538,피고인이 이 사건 공소제기 이후에 중한 상해를 입은 피해자 F과는 합의하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3542,피해자 H와 합의하여 위 피해자가 피고인에 대한 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3542,피해자 I와도 합의하려는 등 피해 회복을 위한 노력을 하고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3543,피해자와 합의하지 못한 점 등,train,교통사고처리특례법위반(치상),합의,공통_합의
3545,피고인은 피해자와 합의하거나 합의를 위한 노력을 한 바도 없다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3545,자녀의 유학을 위해 대출받은 돈의 이자를 납부하고 있다면서 선처를 탄원한다.,train,교통사고처리특례법위반(치상),선처,공통_합의
3547,피해자에게 형사합의금 5,train,교통사고처리특례법위반(치상),합의,공통_합의
3547,000만 원을 지급하여 합의하고,train,교통사고처리특례법위반(치상),합의,공통_합의
3547,피해자가 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),원하지,공통_합의
3552,엄벌을 탄원함,train,교통사고처리특례법위반(치상),탄원,공통_합의
3555,피해자와 합의하여 그가 피고인에 대한 처벌을 원치 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3556,피해자들로부터 용서를 받지 못한 점 등을 고려할 때,train,교통사고처리특례법위반(치상),용서,공통_합의
3557,피해자와 원만히 합의하여 피해자가 피고인에 대한 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3557,피고인 측 보험사에서 피해자에게 형사합의금 명목으로 8,train,교통사고처리특례법위반(치상),합의,공통_합의
3558,피해자 측과 원만히 합의하였고 피고인 운전 차량이 종합보험에 가입되어 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3561,피고인이 공소제기 후 피해자들과 합의하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3561,이에 피해자들이 피고인에 대한 처벌불원의 의사를 표시하면서 선처를 탄원하고 있는 점을 비롯하여 피고인의 연령,train,교통사고처리특례법위반(치상),선처,공통_합의
3565,수사단계에서 피해자와 원만히 합의하여 피해자가 처벌불원의사를 밝힌 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3566,○ 피고인이 피해자에게 손해를 배상하고 합의하여 피해자가 더는 피고인의 처벌을 바라지 아니한다.,train,교통사고처리특례법위반(치상),배상,공통_합의
3567,피해자의 법정대리인과 합의하여 처벌불원서가 제출된 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3568,미합의,train,교통사고처리특례법위반(치상),합의,공통_합의
3576,보험처리에 더하여 피고인 측에서 피해자 측에 상당한 금액을 합의금으로 지급함으로써 원만하게 합의가 이루어졌다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3580,피해자측과 원만히 합의하여 피해자측이 피고인의 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3584,000만 원을 지급하고 원만히 합의한 점(증거기록 제66쪽),train,교통사고처리특례법위반(치상),합의,공통_합의
3586,피고인이 피해자의 가족과 원만히 합의하고 2022. 2. 11. 합의서를 제출한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3587,피해자와 원만하게 합의하여 피해자가 피고인에 대한 처벌을 희망하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3592,피해자의 가족들은 피고인의 엄벌을 탄원하고 있다.,train,교통사고처리특례법위반(치상),탄원,공통_합의
3593,피해자도 피고인의 처벌을 원하지 않고,train,교통사고처리특례법위반(치상),원하지,공통_합의
3594,피해자들과 합의가 이루어지지 않았음.,train,교통사고처리특례법위반(치상),합의,공통_합의
3597,피고인이 운전한 차량이 운송사업조합의 공제에 가입되어 있어서 금전적 피해가 회복될 것으로 보이는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3597,200만 원을 지급하고 피해자와 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3602,피해자들과 합의에 이르지 못한 점 등은 피고인에게 불리한 정상이다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3602,피해자 D은 피고인에 대한 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),원하지,공통_합의
3604,공제가입과 별도로 피해자에게 합의금을 지급하고 원만히 합의하여 피해자 측에서 선처를 바라는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3606,피고인이 피해자들에게 진심으로 사과하고 피해자들과 원만히 합의하여 피해자들이 피고인의 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3612,○ 유리한 정상: 피해자와 원만히 합의하였고 피해자가 적극적으로 피고인에 대한 선처를 구하는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3613,피해자가 피고인의 처벌을 원하지 아니하는 점 등 참작,train,교통사고처리특례법위반(치상),원하지,공통_합의
3615,피해자로부터 용서 받지 못함,train,교통사고처리특례법위반(치상),용서,공통_합의
3616,아직까지 합의가 이루어지지 않은 점 등을 감안하고,train,교통사고처리특례법위반(치상),합의,공통_합의
3618,피고인 차량 공제조합에 가입되어 있고 피해자 측과 합의한 점<각주1>,train,교통사고처리특례법위반(치상),합의,공통_합의
3622,피고인이 피해자들과 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3623,피고인이 피해자의 가족과 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3625,피고인이 피해자에게 진심으로 사과하고 피해자와 원만하게 합의함에 따라 피해자가 피고인의 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3628,일부 피해자와 합의한 점),train,교통사고처리특례법위반(치상),합의,공통_합의
3631,피해자가 의식불명 상태이나 피고인은 피해자측과 원만히 합의하여 피해자의 가족들이 피고인의 처벌을 원치 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3634,피고인의 과실로 인하여 피해자에게 좌측 족관절 부분의 영구장해가 발생하였고 피해자와 합의되지 아니한 점(불리한 정상),train,교통사고처리특례법위반(치상),합의,공통_합의
3637,가해차량이 자동차종합보험에 가입하고 있어 민사상 손해배상이 된 점,train,교통사고처리특례법위반(치상),배상,공통_합의
3639,피고인이 범행을 인정하고 피해자와 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3640,이에 피해자가 피고인에 대한 처벌불원의 의사표시와 함께 선처를 탄원하고 있다.,train,교통사고처리특례법위반(치상),선처,공통_합의
3645,피해자가 보험금 내지 합의금을 위해 피해를 과장하고 있다는 주장을 유지하여 결국 피해자로부터 용서받지 못한 점 등을 피고인에게 불리한 정상으로,train,교통사고처리특례법위반(치상),합의,공통_합의
3646,피해자측과 원만히 합의하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3647,○ 불리한 양형조건 : 피해자가 입은 상해가 가볍지 않은 것으로 보임에도 피해자와 합의에 이르거나 피해자로부터 용서를 받지 못한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3652,피해자와 합의,train,교통사고처리특례법위반(치상),합의,공통_합의
3653,피고인은 피해자 F과 합의에 이르지 못하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3653,피해자 I이 피고인에 대한 처벌을 원하지 않는다.,train,교통사고처리특례법위반(치상),원하지,공통_합의
3654,피고인이 피해자와 합의하여 피해자가 피고인에 대한 처벌을 바라지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3655,피고인이 피해자들로부터 용서받지 못한 점 등은 불리한 정상이다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3656,피해자와 원만하게 합의하여 용서를 받은 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3658,피해자는 수사단계에서는 피고인에 대한 엄벌을 탄원하였다.,train,교통사고처리특례법위반(치상),탄원,공통_합의
3658,피고인은 이 사건 공판과정에서 피해자에 대한 사죄의 뜻을 여러 차례 밝혔고,train,교통사고처리특례법위반(치상),사죄,공통_합의
3658,100만 원을 지급하고 원만히 합의하여 피해자는 피고인에 대한 처벌을 원하지 않고 선처를 원한다는 의사를 밝혔다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3661,피고인은 보험처리를 하였을 뿐 피해자에게 찾아가 용서를 구하거나 피해자와 합의하지 못하였을 뿐만 아니라 피해자가 고의로 교통사고를 일으켰다고 주장하면서 책임을 전가하고 있다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3664,합의가 되지 않은 점은 불리한 정상이지만,train,교통사고처리특례법위반(치상),합의,공통_합의
3667,피해자와 합의에 이르지 못한 점 등의 불리한 양형 요소와 피고인이 자신의 잘못을 반성하는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3668,피해자와 합의되지 아니한 점 등은 피고인에게 불리한 정상이다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3670,피고인이 피해자와 합의하기 위하여 노력한 것으로 보이는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3671,피해자가 피고인에 대한 엄벌을 탄원하는 점 ○ 유리한 정상: 범행을 모두 인정하고 있고,train,교통사고처리특례법위반(치상),탄원,공통_합의
3677,○ 공소가 제기된 이후에 피해자와 원만히 합의하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3677,피해자는 피고인의 처벌을 원하지 않는다는 내용의 처벌불원서를 작성하였다.,train,교통사고처리특례법위반(치상),원하지,공통_합의
3680,피해자의 상해 정도가 비교적 중하고 피해자와 합의하지 못한 점에서 그 죄책이 가볍지 않다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3683,피해자와 합의하지 못한 점 등의 불리한 정상과 피고인이 잘못을 인정하고 반성하는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3687,000만 원을 지급하고 원만히 합의하여 피해자가 피고인에 대한 처벌을 원하지 않고 있는 점과 그 밖에 피고인의 연령,train,교통사고처리특례법위반(치상),합의,공통_합의
3695,그럼에도 피고인은 피해자와 합의하지 아니하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3696,피해자의 상해 정도가 중하고 피고인이 피해자와 합의하지 못했지만 피해자가 무단횡단을 한 과실이 상당하고 피고인이 운전한 차량의 책임보험자가 피해자에게 13,train,교통사고처리특례법위반(치상),합의,공통_합의
3698,피해자와 합의되지 않은 상태이고,train,교통사고처리특례법위반(치상),합의,공통_합의
3698,피해자가 피고인의 엄벌을 탄원하고 있다는 점은 불리한 정상이다.,train,교통사고처리특례법위반(치상),탄원,공통_합의
3698,별다른 처벌전력이 없는 점 등을 유리한 정상으로 삼아 이번에 한해 선처하기로 하고,train,교통사고처리특례법위반(치상),선처,공통_합의
3703,피고인이 피해자의 법정대리인과 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3704,000만 원을 지급하고 원만히 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3705,000만원을 지급하고 원만히 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3717,350만원을 지급하고 피해자들과 모두 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3721,사고 후 피해자를 정성껏 간병하면서 피해자와 원만히 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3724,공제처리와 별도로 피해자들에게 합의금 800만 원을 지급하고 원만히 합의하여 피해자들이 처벌을 원하지 않는 점 등 제반 정상 참작,train,교통사고처리특례법위반(치상),합의,공통_합의
3726,이 사건 공소제기 후 피고인과 피해자 사이에 원만히 합의가 이루어진 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3729,또한 피고인은 교통사고 이후 피해자측에게 용서를 구하거나 합의를 위한 노력을 성실하게 이행하지 않았던 것으로 보이는 등 범행 이후의 정황 또한 좋지 않다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3729,뒤늦게나마 피해자측과 합의가 이루어진 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3729,피고인의 지인들이 피고인에 대한 선처를 탄원하고 있는 점,train,교통사고처리특례법위반(치상),선처,공통_합의
3733,피고인이 피해자 측과 원만히 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3736,피고인은 상대방 차량 운전자에게 합의금을 지급하고 원만하게 합의하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3736,피해자 G을 제외한 나머지 피해자들 모두 피고인의 처벌을 원하지 않는다.,train,교통사고처리특례법위반(치상),원하지,공통_합의
3742,피해자 D에게 200만 원을 배상하면서 원만히 합의하였고,train,교통사고처리특례법위반(치상),배상,공통_합의
3746,피고인이 피해자측과 원만하게 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3747,I으로부터 용서받지 못한 점 등은 불리한 정상이다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3747,L과 원만히 합의하여 위 피해자들이 피고인에 대한 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3751,실명하는 등의 중한 상해를 입은 피해자 C과 원만히 합의하여 위 피해자가 피고인에 대한 처벌을 원하지 않고 있고,train,교통사고처리특례법위반(치상),합의,공통_합의
3752,피해자 측에 합의금 3,train,교통사고처리특례법위반(치상),합의,공통_합의
3752,피해자의 의식이 온전치 않아 피고인이 피해자와 직접 합의를 하지는 못하였으나 진지한 노력 끝에 피해자의 배우자와 원만하게 합의하여 피해자의 배우자가 피고인에 대한 처벌을 원하지 않고 있다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3753,피해자 가족과 합의하여 피해자 가족이 피고인의 처벌을 원하지 않는다1).,train,교통사고처리특례법위반(치상),합의,공통_합의
3756,피해자와 합의에 이르러 피해자가 피고인의 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3757,피해자들과 원만히 합의하여 피해자들이 피고인의 처벌을 원치 않고 있다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3759,다만 피고인이 피해자와 합의하여 피해자가 피고인에 대한 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3763,피고인이 기소된 후 피해자와 원만히 합의하여 용서를 받았고,train,교통사고처리특례법위반(치상),합의,공통_합의
3764,피해자와 원만히 합의하여 피해자가 피고인의 처벌을 원하지 않고 있다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3767,피해차량의 운전자 곽○균이 피고인에 대한 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),원하지,공통_합의
3772,피해자와 합의하여 피해자가 처벌을 원하지 않은 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3773,이 사건 변론 종결 후 피고인이 피해자측에게 손해배상금 일부를 지급하고 피해자측도 피고인의 선처를 구한다는 의사를 표시한 점,train,교통사고처리특례법위반(치상),배상,공통_합의
3774,피해자들과 합의를 한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3775,피고인의 차량이 택시 공제조합에 가입되어 있어 피해자에 대한 금전적 배상이 충분히 이루어질 것으로 보인다.,train,교통사고처리특례법위반(치상),배상,공통_합의
3776,다행히 피해자들과 원만히 합의된 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3777,피해자와 원만하게 합의도 한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3779,피해자들이 이 사건 각 교통사고로 입은 상해 정도가 중하고 피해자들로부터 용서받지 못하고 있는 점 감안하여 금고형으로 처벌하되,train,교통사고처리특례법위반(치상),용서,공통_합의
3784,피해자와 합의하지도 못하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3788,수사단계에서 피해자에게 합의금으로 500만 원을 지급하고 원만히 합의하였다. 가해차량이 자동차종합보험에 가입되어 있다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3789,피해자와 합의하지 못한 점(다만 책임보험에 가입되어 있어 일정 부분 피해 보상은 이루어질 것인 점),train,교통사고처리특례법위반(치상),합의,공통_합의
3791,종합보험에 가입되어 있었고 피해자들과 원만히 합의하여 피해자들이 피고인의 처벌을 바라지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3795,사지마비 상태에 있는 피해자를 대신하여 피해자의 아들과 합의된 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3796,○ 유리한 정상 : 피해자와 합의함으로써 피해자가 피고인에 대한 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3798,피해자가 수사기관에서 피고인에 대한 처벌을 원하지 않는다는 의사를 표시한 점,train,교통사고처리특례법위반(치상),원하지,공통_합의
3801,피해자와 원만히 합의한 점 등 제반 사정을 고려하여 주문과 같이 형을 정한다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3802,피고인은 피해자와 합의하지 아니하였고,train,교통사고처리특례법위반(치상),합의,공통_합의
3802,피해자가 피고인의 엄벌을 탄원하고 있다.,train,교통사고처리특례법위반(치상),탄원,공통_합의
3805,위 피해자가 피고인에 대한 엄벌을 탄원하고 있는 점,train,교통사고처리특례법위반(치상),탄원,공통_합의
3806,피해가 제대로 회복되지 못했고 피해자로부터 용서받지도 못하였다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3808,○ 불리한 정상 : 피해자의 상해 정도가 중하고 피고인이 피해자로부터 용서받지 못하였다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3811,피해자와 합의하였거나 피해자들에게 보험금이 지급되었다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3815,피해자들이 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),원하지,공통_합의
3816,피해자와 뒤늦게나마 원만히 합의되어 피해자가 피고인의 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3821,이 사건 변론종결 후에 피해자와 합의한 점 등은 피고인에게 유리한 정상들이다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3822,피고인이 피해 회복을 하고 피해자와 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3823,피해자와 합의하여 피고인에 대한 처벌을 원하지 않는다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3824,피해자들에게 공제조합을 통한 피해 회복을 하고 일부 피해자들과 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3830,000만 원을 지급하고 합의하여,train,교통사고처리특례법위반(치상),합의,공통_합의
3831,경제적 어려움 등 사정으로 피해자 측과의 합의에 이르지 못하였으나 가입된 공제조합을 통하여 피해 일부가 회복될 수 있을 것으로 보인다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3833,다만 피해자와 합의하여 피해자가 피고인의 처벌을 원치 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3836,피고인이 공판단계에서 피해자와 원만히 합의하여 피해자가 피고인에 대한 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3837,피해자들 중 2명과 합의하여 이들이 피고인에 대한 처벌을 원하지 않고 있고,train,교통사고처리특례법위반(치상),합의,공통_합의
3837,1명의 피해자로부터 용서를 받지는 못하였으나 그 피해의 상당 부분은 보험을 통해 회복된 것으로 보인다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3839,피고인은 피해자를 위하여 일부 손해배상금을 공탁하였으나,train,교통사고처리특례법위반(치상),배상,공통_합의
3840,피고인은 공소제기 이후인 2021. 10. 15. 피해자와 원만하게 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3842,피고인이 피해자에게 피해 회복을 하고 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3843,종합보험에 가입되어 있어 기본적인 손해배상은 가능하고,train,교통사고처리특례법위반(치상),배상,공통_합의
3843,피고인이 추가로 금원을 지급하고 피해자와 합의하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3847,아직까지 피고인이 피해자 G과 합의에 이르지 못하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3847,H과는 원만히 합의하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3847,피고인이 운전하던 택시가 공제조합에 가입되어 있어 피해자들이 치료비 등 손해를 배상받는 데에는 지장이 없어 보인다.,train,교통사고처리특례법위반(치상),배상,공통_합의
3848,피해자와 미합의 상태이다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3852,피해자와 결국 합의에 이르지 못한 점 등을 고려하면 죄질이 좋지 아니하다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3852,비록 합의가 유효하게 성립하지 못하였으나 그 과정에서 피해자에게 370만 원을 지급한 점 등을 참작하고,train,교통사고처리특례법위반(치상),합의,공통_합의
3854,그 중 피해자 B는 5주간 병원에 입원하여 치료를 받는 등 중한 상해를 입었고 후유증이 있다는 이유로 피고인의 엄벌을 탄원하고 있다.,train,교통사고처리특례법위반(치상),탄원,공통_합의
3856,종합보험에 가입되어 있고 그와 별도로 피해자와 합의한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3858,피해회복이 이루어지지 아니하였고 피해자와 합의되지 아니한 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3860,피고인이 상지 절단 장애인으로 장애연금으로 생활하고 있는 등 경제적으로 매우 어려운 형편이어서 합의는 어려울 것으로 보임.,train,교통사고처리특례법위반(치상),합의,공통_합의
3860,종합보험에 가입되어 있어 피해배상에는 특별한 문제가 없을 것으로 보임.,train,교통사고처리특례법위반(치상),배상,공통_합의
3861,피고인은 피해자와 합의를 하지도 못하였다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3863,피해자와 원만하게 합의하고 용서를 받은 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3864,피해자들과 모두 합의된 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3867,○ 유리한 정상 : 피해자 E와 합의하여 위 피해자가 피고인에 대한 처벌을 원하지 아니한다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3868,피고인이 피해자와 원만히 합의하여 피해자가 피고인의 처벌을 원하지 않는 점 등의 유리한 정상과 그 밖에 피고인의 나이,train,교통사고처리특례법위반(치상),합의,공통_합의
3870,교통사고로 인한 상해의 정도가 매우 중한데도 아직 피해자로부터 용서도 받지 못하였다는 점에서 금고형을 선택한다.,train,교통사고처리특례법위반(치상),용서,공통_합의
3872,피고인이 피해자와 원만히 합의하여 피해자가 피고인에 대한 처벌을 원하지 않고 있다.,train,교통사고처리특례법위반(치상),합의,공통_합의
3876,000만 원을 지급함으로써 피해자와 원만히 합의하여 피해자가 피고인에 대한 처벌을 원하지 않고 있는 점,train,교통사고처리특례법위반(치상),합의,공통_합의
3877,이 사건 사고 후 사망한 피해자의 유족이 처벌을 원하지 않는 점,train,교통사고처리특례법위반(치상),원하지,공통_합의
3879,범행 후의 정황(자동차종합보험 가입하여 민사상 손해는 배상되었으나,train,교통사고처리특례법위반(치상),배상,공통_합의
3879,피해자의 용서를 받지는 못함) 등 참작,train,교통사고처리특례법위반(치상),용서,공통_합의
3881,G가 피고인과 원만히 합의하여 피고인에 대한 선처를 탄원한다.,train,교통사고처리특례법위반(치상),합의,공통_합의
